old version: 270b1bd3db98ccd7e2427c7f5a8137d47477b5a1
new version: 5b6458b20779a1429fa5724c447bbb9b779298e9
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceeaG.measureGroupingO~NumericDocValues| 442 ms/op        | 443 ms/op        | +0.25     | +0.150        | +2.129        | different distribution                     | OK                |
| iceeaG.measureGroupByMinString          | 608 ms/op        | 607 ms/op        | -0.04     | -1.105        | +0.572        | same distribution                          | OK                |
| iceeccL.measureConsumeL~neBatchIterator | 225 ms/op        | 231 ms/op        | +2.83     | +5.922        | +6.801        | different distribution                     | OK                |
| iceeccO.measureLoadAndC~neBatchIterator | 7.0 s/op         | 7.0 s/op         | +0.09     | -0.000        | +0.012        | same distribution                          | OK                |
| iceedmS.measureListSort                 | 554 ms/op        | 553 ms/op        | -0.07     | -0.560        | -0.163        | different distribution                     | OK                |
| iceedmS.measurePagingIteratorWithRepeat | 17.0 ms/op       | 17.0 ms/op       | -0.12     | -0.030        | -0.013        | different distribution                     | OK                |
| iceedmS.measurePagingIteratorWithSort   | 548 ms/op        | 548 ms/op        | +0.05     | +0.072        | +0.532        | different distribution                     | OK                |
| iceedmS.measurePagingIt~orWithoutRepeat | 13.0 ms/op       | 13.0 ms/op       | +0.19     | +0.010        | +0.039        | different distribution                     | OK                |
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | +0.39     | +0.085        | +0.220        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | +1.11     | +0.108        | +0.199        | different distribution                     | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 18 us/op         | +7.04     | -4.112        | +7.239        | impossible to measure (1061 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +2.47     | -0.567        | +0.737        | impossible to measure (1027 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 531 us/op        | 529 us/op        | -0.45     | -6.325        | +1.232        | same distribution                          | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 505 us/op        | 503 us/op        | -0.44     | -4.595        | -0.024        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 323 us/op        | 324 us/op        | +0.23     | -0.622        | +2.166        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 298 us/op        | 297 us/op        | -0.33     | -1.697        | -0.350        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 684 us/op        | 687 us/op        | +0.47     | -2.609        | +9.314        | same distribution                          | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74690e+09 ops/s| 1.74690e+09 ops/s| +0.00     | -2.48352e+04  | 1.78762e+04   | same distribution                          | OK                |
