old version: df0635dec721861d1f9f5fbde4e9e8647bfebc13
new version: 30081686c6e38b3b20817d86a3a38eb652c8625a
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceedmS.measurePagingIt~orWithoutRepeat | 12.00 ms/op      | 12.00 ms/op      | +0.03     | +0.002        | +0.004        | different distribution                     | OK                |
| iceerC.measureFileReadingIteratorForCSV | 40 us/op         | 39 us/op         | -0.72     | -0.352        | -0.219        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | -1.63     | -0.280        | -0.183        | different distribution                     | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 18 us/op         | +3.63     | -4.998        | +6.568        | impossible to measure (1075 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +1.67     | -0.605        | +0.638        | impossible to measure (1029 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 534 us/op        | 544 us/op        | +1.84     | +5.663        | +14.023       | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 500 us/op        | 504 us/op        | +0.85     | +1.383        | +6.851        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 315 us/op        | 315 us/op        | +0.07     | -0.442        | +0.861        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 294 us/op        | 294 us/op        | +0.24     | +0.428        | +0.967        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 684 us/op        | 669 us/op        | -2.25     | -20.585       | -10.481       | different distribution                     | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74684e+09 ops/s| 1.74697e+09 ops/s| -0.01     | 1.17717e+05   | 1.50086e+05   | different distribution                     | OK                |
