old version: df0635dec721861d1f9f5fbde4e9e8647bfebc13
new version: 5ad19461d9bbdfd812586612f3598ef91fb1d529
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceerC.measureFileReadingIteratorForCSV | 39.0 us/op       | 39.0 us/op       | +0.86     | +0.285        | +0.385        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | +1.62     | +0.185        | +0.259        | different distribution                     | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 18 us/op         | 18 us/op         | +2.66     | -5.247        | +5.987        | impossible to measure (1077 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +1.24     | -0.627        | +0.659        | impossible to measure (1068 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 538 us/op        | 544 us/op        | +1.13     | +2.603        | +9.550        | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 498 us/op        | 504 us/op        | +1.22     | +4.134        | +8.134        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 316 us/op        | 315 us/op        | -0.39     | -2.723        | +0.050        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 295 us/op        | 294 us/op        | -0.05     | -0.598        | +0.298        | same distribution                          | OK                |
| icoaI.benchmarkIntervalAggregation      | 684 us/op        | 669 us/op        | -2.22     | -20.651       | -10.083       | different distribution                     | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74702e+09 ops/s| 1.74697e+09 ops/s| +0.00     | -6.94871e+04  | -3.93090e+04  | different distribution                     | OK                |
