old version: 03c913ecc91043b1cecdff738dd7bdea07857a9b
new version: 50e3ed3a43f7a85d52c6cd96791a4fe76c941ba8
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceeaG.measureGroupingO~NumericDocValues| 441 ms/op        | 440 ms/op        | -0.32     | -2.246        | -0.614        | different distribution                     | OK                |
| iceeaG.measureGroupByMinString          | 609 ms/op        | 604 ms/op        | -0.72     | -5.232        | -3.621        | different distribution                     | OK                |
| iceeccL.measureConsumeL~neBatchIterator | 224 ms/op        | 231 ms/op        | +2.94     | +6.256        | +6.937        | different distribution                     | OK                |
| iceeccO.measureLoadAndC~neBatchIterator | 7.0 s/op         | 7.0 s/op         | -0.14     | -0.015        | -0.002        | different distribution                     | OK                |
| iceedmS.measureListSort                 | 554 ms/op        | 554 ms/op        | +0.03     | -0.085        | +0.398        | same distribution                          | OK                |
| iceedmS.measurePagingIteratorWithRepeat | 17.0 ms/op       | 17.0 ms/op       | +0.11     | +0.011        | +0.029        | different distribution                     | OK                |
| iceedmS.measurePagingIteratorWithSort   | 548 ms/op        | 548 ms/op        | -0.00     | -0.189        | +0.200        | same distribution                          | OK                |
| iceedmS.measurePagingIt~orWithoutRepeat | 13.0 ms/op       | 13.0 ms/op       | -0.00     | -0.012        | +0.012        | same distribution                          | OK                |
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | +0.50     | +0.135        | +0.265        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | +0.30     | -0.001        | +0.088        | same distribution                          | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 17 us/op         | -1.05     | -6.143        | +4.953        | impossible to measure (1040 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +4.63     | -0.471        | +0.743        | impossible to measure (1028 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 532 us/op        | 537 us/op        | +0.89     | +0.059        | +9.754        | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 509 us/op        | 503 us/op        | -1.36     | -9.184        | -4.508        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 323 us/op        | 322 us/op        | -0.41     | -2.813        | +0.196        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 297 us/op        | 296 us/op        | -0.36     | -1.615        | -0.581        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 680 us/op        | 690 us/op        | +1.40     | +4.465        | +14.423       | different distribution                     | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74697e+09 ops/s| 1.74694e+09 ops/s| +0.00     | -5.60903e+04  | -1.94244e+04  | different distribution                     | OK                |
