old version: 4a4848d9b9c47e4b3e5a00fb4ca0e19e2c11828b
new version: 5ad19461d9bbdfd812586612f3598ef91fb1d529
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceedmS.measurePagingIt~orWithoutRepeat | 12.0 ms/op       | 13.0 ms/op       | +12.25    | +1.410        | +1.431        | different distribution                     | OK                |
| iceerC.measureFileReadingIteratorForCSV | 39.0 us/op       | 39.0 us/op       | +0.37     | +0.096        | +0.192        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | +1.58     | +0.183        | +0.253        | different distribution                     | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 18 us/op         | 17 us/op         | -0.82     | -6.000        | +4.942        | impossible to measure (1090 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | -1.02     | -0.655        | +0.600        | impossible to measure (1046 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 538 us/op        | 540 us/op        | +0.33     | -1.814        | +5.217        | same distribution                          | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 498 us/op        | 500 us/op        | +0.39     | -0.173        | +3.964        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 316 us/op        | 320 us/op        | +1.30     | +2.537        | +5.755        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 295 us/op        | 298 us/op        | +1.16     | +2.780        | +4.084        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 684 us/op        | 696 us/op        | +1.83     | +6.479        | +18.572       | different distribution                     | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74702e+09 ops/s| 1.74690e+09 ops/s| +0.01     | -1.39205e+05  | -1.07672e+05  | different distribution                     | OK                |
