old version: 270b1bd3db98ccd7e2427c7f5a8137d47477b5a1
new version: 6a2b489d9b5691f9bc517e312c86814d4a4f8b07
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceedmS.measurePagingIteratorWithSort   | 549 ms/op        | 548 ms/op        | -0.08     | -0.783        | -0.077        | different distribution                     | OK                |
| iceedmS.measurePagingIt~orWithoutRepeat | 13.0 ms/op       | 13.0 ms/op       | +0.00     | -0.016        | +0.015        | same distribution                          | OK                |
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | +0.09     | -0.028        | +0.095        | same distribution                          | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | +0.14     | -0.026        | +0.067        | same distribution                          | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 18 us/op         | +4.78     | -4.985        | +6.830        | impossible to measure (1061 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +4.20     | -0.524        | +0.685        | impossible to measure (1038 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 547 us/op        | 529 us/op        | -3.34     | -22.678       | -13.376       | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 506 us/op        | 503 us/op        | -0.61     | -5.616        | -0.344        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 321 us/op        | 324 us/op        | +0.80     | +1.311        | +4.006        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 296 us/op        | 297 us/op        | +0.25     | +0.246        | +1.311        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 689 us/op        | 687 us/op        | -0.31     | -7.672        | +3.636        | same distribution                          | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74691e+09 ops/s| 1.74690e+09 ops/s| +0.00     | -3.31131e+04  | +5378.591     | same distribution                          | OK                |
