old version: 270b1bd3db98ccd7e2427c7f5a8137d47477b5a1
new version: 4a4848d9b9c47e4b3e5a00fb4ca0e19e2c11828b
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | +0.20     | +0.021        | +0.134        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14 us/op         | 14 us/op         | +0.26     | -0.012        | +0.088        | same distribution                          | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 18 us/op         | +4.82     | -5.191        | +8.092        | impossible to measure (1065 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +1.89     | -0.618        | +0.691        | impossible to measure (1026 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 540 us/op        | 529 us/op        | -2.05     | -15.070       | -6.777        | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 500 us/op        | 503 us/op        | +0.54     | +0.235        | +5.144        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 320 us/op        | 324 us/op        | +1.05     | +2.109        | +4.821        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 298 us/op        | 297 us/op        | -0.30     | -1.617        | -0.211        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 696 us/op        | 687 us/op        | -1.33     | -14.912       | -2.923        | different distribution                     | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74690e+09 ops/s| 1.74690e+09 ops/s| -0.00     | -1.81817e+04  | 1.77462e+04   | same distribution                          | OK                |
