old version: 4a4848d9b9c47e4b3e5a00fb4ca0e19e2c11828b
new version: 6a2b489d9b5691f9bc517e312c86814d4a4f8b07
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceeaA.measureAggregateCollector        | 214 us/op        | 215 us/op        | +0.32     | -1.071        | +2.393        | same distribution                          | OK                |
| iceeaG.measureGroupBySumLong            | 633 ms/op        | 631 ms/op        | -0.25     | -2.272        | -0.899        | different distribution                     | OK                |
| iceeaG.measureGroupingOnLongArray       | 211 ms/op        | 208 ms/op        | -1.23     | -5.487        | -0.190        | different distribution                     | OK                |
| iceeaG.measureGroupingOnNumericDocValues| 409 ms/op        | 409 ms/op        | -0.03     | -0.806        | +0.515        | same distribution                          | OK                |
| iceeaG.measureGroupingO~NumericDocValues| 442 ms/op        | 444 ms/op        | +0.38     | +0.188        | +3.253        | different distribution                     | OK                |
| iceeaG.measureGroupByMinString          | 609 ms/op        | 608 ms/op        | -0.23     | -2.461        | -0.460        | different distribution                     | OK                |
| iceeccL.measureConsumeL~neBatchIterator | 224 ms/op        | 224 ms/op        | +0.27     | +0.346        | +0.880        | different distribution                     | OK                |
| iceeccO.measureLoadAndC~neBatchIterator | 7.0 s/op         | 7.0 s/op         | -0.12     | -0.014        | -0.001        | different distribution                     | OK                |
| iceedmS.measureListSort                 | 554 ms/op        | 554 ms/op        | -0.00     | -0.201        | +0.190        | same distribution                          | OK                |
| iceedmS.measurePagingIteratorWithRepeat | 17.0 ms/op       | 17.0 ms/op       | -0.23     | -0.047        | -0.032        | different distribution                     | OK                |
| iceedmS.measurePagingIteratorWithSort   | 549 ms/op        | 549 ms/op        | +0.01     | -0.339        | +0.360        | same distribution                          | OK                |
| iceedmS.measurePagingIt~orWithoutRepeat | 13.0 ms/op       | 13.0 ms/op       | -0.18     | -0.038        | -0.007        | different distribution                     | OK                |
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | -0.11     | -0.096        | +0.019        | same distribution                          | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | -0.12     | -0.065        | +0.028        | same distribution                          | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 17 us/op         | -0.04     | -6.500        | +5.502        | impossible to measure (1057 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +2.26     | -0.591        | +0.712        | impossible to measure (1032 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 547 us/op        | 540 us/op        | -1.32     | -11.949       | -2.890        | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 506 us/op        | 500 us/op        | -1.15     | -8.188        | -3.420        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 321 us/op        | 320 us/op        | -0.25     | -2.180        | +0.578        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 296 us/op        | 298 us/op        | +0.55     | +1.042        | +2.328        | different distribution                     | OK                |
| icoaI.benchmarkIntervalAggregation      | 689 us/op        | 696 us/op        | +1.03     | +1.733        | +12.315       | different distribution                     | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74691e+09 ops/s| 1.74690e+09 ops/s| +0.00     | -3.15879e+04  | +5564.123     | same distribution                          | OK                |
