old version: 5b73ac03409c41acb51b4efd9f58d68c6bffb6b9
new version: 5b6458b20779a1429fa5724c447bbb9b779298e9
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceeccO.measureLoadAndC~neBatchIterator | 7.0 s/op         | 7.0 s/op         | +0.25     | +0.010        | +0.022        | different distribution                     | OK                |
| iceedmS.measureListSort                 | 554 ms/op        | 555 ms/op        | +0.29     | +1.133        | +2.083        | different distribution                     | OK                |
| iceedmS.measurePagingIteratorWithRepeat | 17.0 ms/op       | 17.0 ms/op       | -0.07     | -0.021        | -0.004        | different distribution                     | OK                |
| iceedmS.measurePagingIteratorWithSort   | 548 ms/op        | 548 ms/op        | -0.02     | -0.318        | +0.146        | same distribution                          | OK                |
| iceedmS.measurePagingIt~orWithoutRepeat | 13.0 ms/op       | 13.0 ms/op       | +0.13     | +0.002        | +0.033        | different distribution                     | OK                |
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | +0.08     | -0.032        | +0.096        | same distribution                          | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14.0 us/op       | 14.0 us/op       | +0.04     | -0.036        | +0.047        | same distribution                          | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 17 us/op         | +2.56     | -4.997        | +6.582        | impossible to measure (1032 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | -0.93     | -0.610        | +0.690        | impossible to measure (1058 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 531 us/op        | 543 us/op        | +2.25     | +7.087        | +17.125       | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 505 us/op        | 505 us/op        | +0.02     | -1.886        | +2.306        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 323 us/op        | 324 us/op        | +0.36     | -0.229        | +2.570        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 298 us/op        | 298 us/op        | -0.14     | -1.225        | +0.393        | same distribution                          | OK                |
| icoaI.benchmarkIntervalAggregation      | 684 us/op        | 682 us/op        | -0.21     | -8.038        | +4.492        | same distribution                          | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74690e+09 ops/s| 1.74697e+09 ops/s| -0.00     | 4.56562e+04   | 8.28198e+04   | different distribution                     | OK                |
