old version: 03c913ecc91043b1cecdff738dd7bdea07857a9b
new version: 6a2b489d9b5691f9bc517e312c86814d4a4f8b07
_____________________________________________________________________________________________________________________________________________________________________________________________
| Name                                    | NewAverage       | OldAverage       | Change [%]| Lower CI bound| Upper CI bound| Comparison result                          | Comparison verdict|
| iceerC.measureFileReadingIteratorForCSV | 39 us/op         | 39 us/op         | +0.18     | +0.009        | +0.142        | different distribution                     | OK                |
| iceerJ.measureFileReadingIteratorForJson| 14 us/op         | 14 us/op         | +0.59     | +0.029        | +0.130        | different distribution                     | OK                |
| icejC.benchmarkMemoryMXBeanMethod       | 17 us/op         | 17 us/op         | -2.92     | -5.999        | +5.383        | impossible to measure (1071 samples needed)| NOT OK            |
| icejC.benchmarkRuntimeMethod            | 2 us/op          | 2 us/op          | +5.20     | -0.474        | +0.699        | impossible to measure (1071 samples needed)| NOT OK            |
| icoaH.benchmarkHLLAggregationOffHeap    | 547 us/op        | 537 us/op        | -1.86     | -15.116       | -5.297        | different distribution                     | OK                |
| icoaH.benchmarkHLLAggregationOnHeap     | 506 us/op        | 503 us/op        | -0.69     | -6.133        | -0.787        | different distribution                     | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur128     | 321 us/op        | 322 us/op        | +0.33     | -0.328        | +2.504        | same distribution                          | OK                |
| icoaH.benchmarkHLLPlusPlusMurmur64      | 296 us/op        | 296 us/op        | -0.02     | -0.457        | +0.282        | same distribution                          | OK                |
| icoaI.benchmarkIntervalAggregation      | 689 us/op        | 690 us/op        | +0.13     | -4.734        | +6.466        | same distribution                          | OK                |
| ict.StringTypeTest.booleanConversion    | 1.74691e+09 ops/s| 1.74694e+09 ops/s| -0.00     | +1678.765     | 4.34413e+04   | different distribution                     | OK                |
